Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2011-05-19,38.40983200073242,145.64999389648438,67.8577651977539,51.009185791015625,102.93036651611328,61.75349807739258,38.453657209944694,145.85000610351562,68.26424515585485,51.12310519903516,103.19786175279974,61.785909785898866,38.0717521565656,144.86000061035156,67.25617659643426,50.69371871822538,102.36482248444761,61.22846202785104,38.30340003215828,145.1199951171875,68.17481906888128,51.01795062237298,103.0220854993088,61.22846202785104,10888100,8098100,52914400,35015800,119489500,8052400
2011-05-20,37.86514663696289,147.49000549316406,67.36186981201172,50.62362289428711,102.11260986328125,61.785911560058594,38.19070704922379,147.77999877929688,67.84151326132141,51.009191950475795,102.93036064417275,61.84425164797864,37.721149175667755,144.89999389648438,66.89848283454603,50.55351760617783,101.92154517988028,61.39699577347756,38.146881838755476,145.82000732421875,67.67892373330966,50.956616327197956,102.66287708440908,61.59145119410181,18552000,23187900,56016800,44703300,182594900,5602300
2011-05-23,36.98863983154297,147.8300018310547,66.15055084228516,49.8787727355957,100.92804718017578,62.0840950012207,37.14515912184917,147.9499969482422,66.62206288149007,50.08032378158948,101.43246094649369,62.34985723377096,36.825858432179416,146.97000122070312,66.03673694981583,49.642175728706995,100.56884449764644,61.96093641098194,36.98863983154297,147.0399932861328,66.19119511680022,49.93135170535117,100.8669050574402,62.051688229544084,20519400,15937600,50696600,43700000,168700000,6300000
2011-05-24,37.20150375366211,148.58999633789062,65.83346557617188,49.57206726074219,100.84396362304688,62.31740951538086,37.42063219295027,149.0500030517578,66.63016244353764,50.01021528556247,101.44008465635231,62.31740951538086,37.088812061933275,148.17999267578125,65.71152040599455,49.563305771079605,100.65289889027807,61.87663712348103,37.29541628311344,148.47999572753906,66.32936518408542,50.001453795899884,101.21845469747345,61.9933123138466,17309500,14948000,60223400,39314800,147199600,5549100
2011-05-25,37.43940734863281,148.5800018310547,66.66272735595703,49.76483917236328,101.18023681640625,62.025760650634766,37.53957958173325,149.3699951171875,66.89848652625919,50.00143943896761,101.60058155002027,62.40819320058859,37.06376207157976,148.52000427246094,65.65465858139072,49.484424784418124,100.4083395140718,61.92853044367462,37.08880572692848,148.72000122070312,65.66278371656463,49.51071258866199,100.43890473939577,62.323929658734464,15848600,10973800,60009900,41369000,151050100,5664500
2011-05-26,37.790008544921875,148.22000122070312,67.54068756103516,50.071556091308594,101.64643859863281,62.557254791259766,37.88391866304571,148.61000061035156,67.57320669052773,50.21176332651811,101.82986494167218,62.58318316561619,37.38305753483584,147.58999633789062,66.37815504183196,49.60712025145284,100.71404176276471,62.15537240673277,37.60218592037996,148.4499969482422,66.41879930190537,49.61588174117661,100.90510649697266,62.20722915544563,18511100,9785500,51821300,40564100,164850000,8307900
2011-05-27,38.06549072265625,149.6999969482422,68.00411224365234,50.32566452026367,102.0362319946289,62.53136444091797,38.18444691116592,149.9199981689453,68.23174007471101,50.378243467973114,102.3113657472122,62.557292831040904,37.93401509268802,148.9600067138672,67.68705830719301,50.11535207222889,101.61589880350814,62.14892686827307,37.9903621324308,149.02000427246094,67.84964784297972,50.15916953338823,101.92923618316145,62.31097559754037,17160100,10186200,46619400,30127200,120921900,5390600
2011-05-31,38.854347229003906,149.63999938964844,68.97151947021484,51.14060974121094,103.09854125976562,62.67392349243164,38.854347229003906,150.16000366210938,68.9877821426227,51.14060974121094,103.11382970604434,62.719296906508916,38.472439800708166,149.41000366210938,68.1016525681611,50.535963661577746,102.28842853200828,62.2850028628193,38.69782794778727,149.8800048828125,68.78454215427003,50.79885500548903,102.99919551312307,62.34334293539364,33441600,10499300,77456200,47590100,164731200,7003900
2011-06-01,37.93400955200195,149.91000366210938,66.75216674804688,50.027740478515625,100.78284454345703,63.52097702026367,38.68530250940609,151.1300048828125,68.95528828536382,51.14063683757645,103.11383714832681,63.57302325647599,37.89018434841371,149.42999267578125,66.68712843935103,49.983926345583356,100.69877557535784,63.03305472342834,38.641477305817844,149.66000366210938,68.86586216150566,51.01795592824447,102.80048811616906,63.052570821157396,25264400,18365400,80933800,51795000,233094300,12746400
2011-06-02,38.12810134887695,149.5,66.72776794433594,50.132869720458984,100.67582702636719,62.3109245300293,38.20322994201361,150.3800048828125,67.19928630114066,50.308129506386116,101.06560654971904,63.04606391057723,37.71489050418299,148.07000732421875,66.33754435881637,49.85245540009653,100.0873560382335,62.31092453002929,38.115579518638356,150.14999389648438,66.92287663589899,50.1241082354237,100.8516149791857,62.772823673199134,19489600,13552700,64666600,50198100,200466800,15738700
2011-06-03,38.146881103515625,150.22000122070312,65.7522201538086,49.37925338745117,99.67466735839844,62.668704986572266,38.366007151633745,150.66000366210938,66.44324130054927,49.94008535288026,100.43892643490356,62.84435472860558,37.727408169310465,149.6199951171875,65.59776193012279,49.30915148102396,99.41482207118702,62.17427595346456,37.73992999895933,150.27999877929688,65.69531318668345,49.55451316772262,99.468314142475,62.8313456587288,21376300,12606400,76493800,57773700,234690200,10644100
2011-06-06,37.652278900146484,150.47999572753906,64.67095947265625,48.9761962890625,98.6199722290039,62.1938362121582,38.08427365620366,151.4499969482422,65.90665573326311,49.53702534747376,99.62879966568764,62.447555443850476,37.62723524130075,150.2100067138672,64.62217766333295,48.949908471575995,98.49004960367338,61.94011698046592,38.052967888499126,150.82000732421875,65.64650882564106,49.265375652633544,99.42244647879026,62.10926478939509,16339800,11472600,63782200,50175600,179951200,8776900
2011-06-07,37.99661636352539,150.4199981689453,64.82542419433594,48.8885612487793,98.558837890625,62.480079650878906,38.27835152153509,150.85000610351562,65.38636854043067,49.30041815132848,99.40716577926159,62.49308872875926,37.97783481575624,149.67999267578125,64.65470335039235,48.85350860176955,98.47476894088027,61.88156280033323,38.1280943627929,150.6699981689453,65.06931465847943,49.10763527838365,99.12438204193877,61.953125137181345,23850300,10140500,58242200,46311100,161660500,7399200
2011-06-08,37.50828552246094,149.80999755859375,64.10188293457031,48.538028717041016,98.1460952758789,62.96794891357422,37.84010567921365,150.3800048828125,64.80916023695934,48.871022090572815,98.73457770669442,63.00047406257212,37.45193847807887,149.3000030517578,63.9880690517571,48.39782150862818,97.96266900010662,62.56459835149369,37.714892147960185,150.02000427246094,64.60592027445126,48.78339049606259,98.4059404203101,62.623151561127166,18499300,9612500,67740400,46426400,198696400,7401800
2011-06-09,37.896446228027344,150.55999755859375,64.4433364868164,48.62566375732422,98.89509582519531,62.71426773071289,37.99035874866556,151.02000427246094,64.80104087167011,48.86226072225904,99.3001521044694,63.31929145690839,37.54584457933983,149.75,64.00434354481378,48.39782493825576,98.17670226349432,62.40850235807413,37.633494991511704,150.00999450683594,64.28887830440532,48.555558476748146,98.41362065382462,63.16965979842938,14991000,7643200,58469700,45307500,160964400,9963000
2011-06-10,37.01993942260742,149.24000549316406,63.41091537475586,47.88080978393555,97.51944732666016,63.19571304321289,37.57714765693484,149.77999877929688,64.15071236461144,48.49421761251,98.5359073661943,63.358353854002175,36.90724535405867,148.69000244140625,63.12638045650219,47.83699565535245,97.25960206521286,62.97452392297321,37.56462582839669,149.0399932861328,64.04502353612006,48.39782452394496,98.47477690840294,63.04608627679279,23965600,12344900,71823100,53740600,238629400,7710800
2011-06-13,37.07628631591797,147.77000427246094,63.23203659057617,47.88080978393555,97.5958480834961,62.87688064575195,37.301674452158565,149.0399932861328,63.93118278387931,48.13493640964269,98.00855437302988,63.29324034157156,36.8696797282659,147.19000244140625,62.882463493924604,47.71431475819831,97.09908451973344,62.87037362954878,37.15767461866462,148.66000366210938,63.59787236282647,47.90709759252465,97.74105912382598,62.93542890138327,26144800,12989300,60285400,37736800,207599800,5540000
2011-06-14,37.733665466308594,148.6699981689453,64.58967590332031,48.49422073364258,98.83396911621094,61.927101135253906,37.840097422309036,148.72999572753906,64.77665945085518,48.608140149533554,99.17788329782287,62.389000326160435,37.57714619810006,147.47999572753906,63.72794020290886,48.22256777045761,98.45183965627199,61.888063975364375,37.60844957408287,147.6999969482422,63.768590687883936,48.24885892354258,98.49004327293336,62.28490785099155,16389900,10938500,66662700,40565300,160570400,8672400
2011-06-15,36.49404525756836,149.1199951171875,63.43525314331055,47.57410430908203,97.07616424560547,63.05256652832031,37.13264437034436,149.5500030517578,64.39454596964684,48.32771930360744,98.81867945943533,63.06558056818849,36.40639482041592,147.9199981689453,63.18323758633453,47.4777112270655,96.81631901483664,62.044196828221956,36.98864688240888,148.16000366210938,63.89863998809386,48.029778569557934,98.0085668801763,62.05069888475411,26678400,14550700,89262000,59022400,300958000,12979100
2011-06-16,36.36882019042969,148.97000122070312,63.58161544799805,47.39007568359375,97.2901840209961,63.338844299316406,36.569164678835335,149.49000549316406,64.12629728443092,47.75811829341962,97.80223620943097,63.449438870870374,36.05578162875902,148.22000122070312,62.784917938492,46.98697709875204,96.54120755083451,62.97453043377196,36.32499498285937,148.8300018310547,63.48405799274682,47.60038479126482,97.1067576420785,63.1696964488547,21331500,11035000,81849500,66316200,308032800,10961200
2011-06-17,36.72568893432617,149.94000244140625,63.59783935546875,47.24165344238281,97.58049774169922,63.039554595947266,36.913511619111034,150.2899932861328,64.32949811545068,47.953042609532204,98.2640599718892,63.202195343117715,36.63177639778623,148.8300018310547,63.27265423859333,47.10113183588299,97.25023687747048,62.870406829137515,36.86342668437275,148.8699951171875,64.21568425490281,47.777393114131954,98.256377851398,63.013531480791784,22489900,19205100,77862900,70337000,233284900,9622900
2011-06-20,36.681854248046875,150.02999877929688,64.18317413330078,47.487552642822266,98.07970428466797,63.117671966552734,36.782026479949856,150.7899932861328,64.41080808874301,47.62807421152413,98.28708047755308,63.33886614937035,36.4627282371011,149.5800018310547,63.353957861130034,47.109900298755036,97.21949447637374,62.83792944803408,36.4627282371011,150.0800018310547,63.37834566290107,47.109900298755036,97.25021709234707,63.31935003747,16304000,10463400,53343900,37402900,159479000,6613800
2011-06-21,37.476985931396484,150.75999450683594,65.57337951660156,48.506343841552734,99.42378997802734,62.83787536621094,37.49576748532573,150.8699951171875,65.66279944168205,48.559040695942414,99.6158019369341,63.12412466346935,36.99490614475198,150.17999267578125,64.56530429822521,47.45243020585275,98.11811100135732,62.62969541276888,37.03873136278373,150.25999450683594,64.6953809208782,47.654429788897886,98.58662064986902,62.909437690525536,17407400,12439200,75970200,55892800,193157300,7894900
2011-06-22,37.11381912231445,150.99000549316406,65.06929779052734,48.15504837036133,98.82471466064453,62.87688064575195,37.509528969437305,151.86000061035156,65.93916445696792,48.5853943496283,99.70028873384373,63.143608749293065,37.09467018306287,150.55999755859375,65.04490999091348,48.146263884898985,98.76326942679968,62.72074700066938,37.2861425326576,151.00999450683594,65.21563079060101,48.304351120225505,99.11657659153761,63.078553477458584,20975200,14109700,55839700,36833300,176703000,5503700
2011-06-23,36.79469680786133,148.33999633789062,65.32135009765625,48.60295104980469,98.54052734375,63.35832214355469,36.813843311931045,148.83999633789062,65.45142670534803,48.62929780075698,98.80166076256349,63.586018172018505,36.18836568705636,147.25999450683594,63.65478542776501,47.478778338520975,96.91994614426399,63.202188433093944,36.41813347470481,148.6699981689453,64.32953767238553,47.63686554483262,97.66495338930362,63.260736713241286,22617400,24869600,92521100,80743300,334286500,8586800
2011-06-24,36.44366455078125,146.25999450683594,64.9880142211914,47.75983428955078,97.39614868164062,63.09158706665039,36.826611708885075,148.02000427246094,65.65464106884092,48.41853004191562,98.59430148571735,63.55348609227098,36.386222598800835,145.97000122070312,64.60592208856457,47.66322504315596,97.25022357072116,63.09158706665039,36.813846560144626,147.86000061035156,65.54895231583849,48.374617661817936,98.51750373027784,63.338799161610524,18681900,19301400,73865400,56298300,226129300,7960900
2011-06-27,36.74363708496094,145.72999572753906,65.4920425415039,48.5239143371582,98.2640609741211,62.22629165649414,36.839374476975905,146.39999389648438,65.62211909268605,48.76982631509686,98.64039698591225,63.01997854169729,36.3415434470823,145.1999969482422,64.59778796049638,47.70713143866263,97.26559625076003,62.16123641220144,36.41813433457548,145.92999267578125,64.96362360890264,47.81252180773642,97.45760824681092,63.006964514800565,16916400,11602500,51195400,49968900,168904700,9331300
2011-06-28,37.18403244018555,146.24000549316406,66.5082778930664,49.24409484863281,99.54667663574219,61.725433349609375,37.2159465348,146.77000427246094,66.54079704824623,49.25287933495176,99.56204087332127,62.245885884181746,36.85852961356906,145.6699981689453,65.58150367882246,48.559052328950784,98.51749538805363,61.621345820736835,36.90320642438498,146.16000366210938,65.7115802995418,48.62931146800284,98.65573836782696,62.11577523224026,20936100,8813800,54021800,47028800,165556300,12634300
2011-06-29,37.83503341674805,147.17999267578125,66.82532501220703,49.44609832763672,100.39921569824219,61.31550979614258,37.866947505364,147.4199981689453,66.98792077133972,49.542707582863194,100.56049918352598,61.933542127031174,37.37550024405646,146.44000244140625,66.20747973468492,49.09479590444064,99.56204635601269,61.165878251471945,37.59250289924807,146.77000427246094,66.7440302338377,49.35827355941274,99.9998275355488,61.770901517492334,28707600,12624600,68230200,65407300,244295500,11084900
2011-06-30,38.38391876220703,146.0,67.3131103515625,50.10478591918945,101.35926818847656,61.21794891357422,38.50518644344372,147.41000366210938,67.51635041155829,50.13991716083489,101.52055166211203,61.35456648460085,37.96267864276506,145.97999572753906,66.8903675534304,49.59539631652904,100.39153218822595,60.59340931885267,38.02012058790274,147.17999267578125,66.99605635416063,49.62174307261331,100.72178711389428,61.30252524092367,30800700,12657100,59915500,50347200,223322700,11555600
2011-07-01,38.80516052246094,144.92999267578125,68.36180114746094,50.860103607177734,102.85696411132812,61.12012481689453,38.8434559657396,145.07000732421875,68.47562124987365,50.93036610807441,102.9952188150244,61.51179894926171,38.21797833373927,143.97000122070312,67.16675519724726,49.9906235852338,101.21334222192479,60.943875441604085,38.326478437641015,144.75999450683594,67.3781203244894,50.131148587027155,101.4514351743952,61.44651660697153,17093200,16366500,63908100,53203900,202385700,6637200
2011-07-05,38.57539749145508,147.6300048828125,68.52653503417969,51.11478805541992,102.77247619628906,61.25714874267578,38.754107147434276,147.82000732421875,68.60807416870577,51.16748156832645,102.9798523876849,61.4725683083105,38.47327873148266,146.85000610351562,68.11067736074828,50.789832441397586,102.4498975204953,61.1592352858769,38.63922323812739,146.9600067138672,68.43684011988984,50.91278843857903,102.74943569940947,61.387708318971946,17598300,11278200,48268900,43128800,165936000,4615600
2011-07-06,38.33285903930664,148.91000366210938,68.80374908447266,51.28166580200195,102.89537048339844,61.5704460144043,38.39030098209357,149.44000244140625,68.9097555270887,51.36949392339644,103.0259372103951,61.65530594760499,38.06479582806669,148.5800018310547,68.17589109028101,50.886447631477395,102.23484886951643,61.257108218916215,38.249886803124895,148.6999969482422,68.42051464289537,51.053319386976796,102.5267108001443,61.48558608120361,12980200,14502500,57094100,49282700,143331600,5652700
2011-07-07,38.664756774902344,149.14999389648438,69.83929443359375,51.98426055908203,103.96297454833984,61.38767623901367,38.74772660047,149.35000610351562,70.10022324278631,52.13356665163614,104.22410804762521,61.45295350287988,38.49881225436005,148.2899932861328,69.26035883260505,51.5890458412081,103.5943148011439,61.06781415983407,38.556254213824154,148.97000122070312,69.4805149880664,51.668089454842764,103.80936729696504,61.25059249079384,15687200,9520900,68556600,54799800,170464200,6823700
2011-07-08,38.186073303222656,150.25,69.41529083251953,51.84374237060547,103.2256088256836,62.255859375,38.390310833384724,150.5,69.48052459909965,51.852526856199425,103.96293979306452,62.4125257567431,37.975451980722355,149.99000549316406,68.75481605374044,51.26409028249001,102.44988484790548,61.903356280827175,38.24351282604629,150.32000732421875,68.99943956789868,51.53635238080925,102.78782771964347,61.90988051899621,17211100,13662300,61977400,69519500,194100500,12129300
2011-07-11,37.03084945678711,151.58999633789062,67.93943786621094,50.90400314331055,101.35926818847656,63.18935775756836,37.43932448028801,151.69000244140625,68.92607562327767,51.56269884656342,102.28859945517802,63.18935775756836,36.960642355616045,150.1999969482422,67.75189227290028,50.72835028571652,101.12117524774278,62.503934034507246,37.343587081472336,151.3300018310547,68.54283487858301,51.29922123532219,101.95834452950969,62.693241586403516,25138000,20447200,59769800,52080800,195918600,9760800
2011-07-12,36.78193283081055,152.77000427246094,67.55618286132812,50.51758575439453,100.9214859008789,63.404842376708984,37.203172976670764,153.32000732421875,68.30635263414678,51.00062875512364,101.9813957166558,63.52234357407495,36.737256030090755,150.77000427246094,67.49910486167965,50.46488887510928,100.89076914250705,63.03275608177366,36.80746069214826,151.24000549316406,67.58064397245813,50.895238346853816,101.14422634712676,63.515819326690156,17446900,24033700,65322100,84000700,214675700,9083900
2011-07-13,37.33082580566406,154.13999938964844,68.15958404541016,50.728355407714844,101.25943756103516,63.58104705810547,37.70738918896932,154.7100067138672,68.87714319600484,51.237748411140515,102.31934746809357,63.60062974566481,37.11382313673047,153.5800018310547,67.85788869439719,50.54392139625379,101.01366831445264,62.73895663069053,37.19679295521737,153.75999450683594,67.98835003566437,50.886442660481435,101.4514495459671,63.13062532289018,22333600,26351000,79327200,82378100,204062600,13112200
2011-07-14,37.005306243896484,154.5399932861328,67.07511901855469,50.139923095703125,100.5605239868164,62.673709869384766,37.605253420937565,155.24000549316406,68.6325370576054,51.097227766906286,101.9814175448648,63.9074695898779,36.92233402286131,153.9499969482422,66.9038849653211,49.946704594082306,100.36851197732247,62.673709869384766,37.528664989437125,154.80999755859375,68.29006895113821,50.86009688318073,101.51290777292026,63.07190797815134,24454000,17613600,91726600,98774200,226111800,11471500
2011-07-15,37.132965087890625,155.1999969482422,67.52359008789062,50.807395935058594,101.14419555664062,62.7780876159668,37.33082122593175,155.2899932861328,67.60513544882724,50.807395935058594,101.2824385064506,62.79767029279874,36.947874097597605,154.22000122070312,67.00988790759298,50.33313755598654,100.43759313438797,62.17099973250197,37.1904070354056,154.33999633789062,67.3605118080926,50.70200555640922,101.12115506500564,62.20364084744515,20163000,18448400,75496200,68281500,220012800,7086200
2011-07-18,36.58407211303711,156.57000732421875,66.4390869140625,50.535133361816406,100.3147201538086,62.17101287841797,36.76916308412895,156.5800018310547,67.37679606098617,50.754698588431566,100.82931075565556,62.778100890250144,36.28409725883328,155.6699981689453,66.04769045558851,50.04330604809064,99.56203661732128,62.14490097700911,36.660660556877524,155.75999450683594,67.22187360997484,50.526348876584095,100.67570354486942,62.70629440645976,23639200,17133400,56859700,59512200,196872100,8206500
2011-07-19,37.132965087890625,154.66000366210938,67.93943786621094,51.68565368652344,101.94298553466797,63.46353530883789,37.22231868742436,156.32000732421875,68.01282743612788,51.72956941266505,102.06587600055326,63.496171455850785,36.896815941308176,154.10000610351562,67.00987812084107,51.01817686294497,100.85235901876571,62.12532877288948,36.896815941308176,156.32000732421875,67.05065079535456,51.01817686294497,100.87539951618422,62.223247174601745,20782400,22871500,56060800,73904600,166554900,15249400
2011-07-20,37.5733528137207,156.02000427246094,67.82527160644531,51.46609115600586,101.88153839111328,62.712825775146484,37.62441340618715,156.02000427246094,68.02096672829448,51.98426525883549,102.26556230019321,63.21546619856134,37.26699656303115,154.11000061035156,67.39310869438701,51.37826639971597,101.70489067439081,62.58227124396594,37.46485270678407,154.22000122070312,67.96388872521199,51.97548412332638,102.20412878788251,63.13713547198746,15577400,14559300,40277400,57085500,137145400,9673300
2011-07-21,38.37116241455078,154.8300018310547,68.44499206542969,51.80862045288086,103.29474639892578,62.22979736328125,38.434988165286796,156.0399932861328,68.73853791010919,52.09844485520675,103.54820356345618,62.5757715162754,37.89248024019614,154.3300018310547,67.8742057136476,51.23774943423591,101.89689386475425,61.9491005066436,37.95630599093216,155.91000366210938,68.03729019460113,51.518792700254956,102.45756544233313,62.17104431032345,26791900,18422800,63405500,70148800,245246300,11099200
2011-07-22,38.409454345703125,156.1199951171875,68.5346908569336,52.34434509277344,103.36389923095703,62.69979476928711,38.454131149773076,156.55999755859375,68.70592490585695,52.432173187571934,103.47142548008121,62.72590170060418,38.12224458046542,155.67999267578125,68.00467715062577,51.74712744934065,102.73409425788536,62.360344898110284,38.39668919672553,156.0,68.37160636674193,51.782258687260054,103.3178182269727,62.4647925447302,11854600,11378700,34540200,43620400,126019400,4974500
2011-07-25,38.16691589355469,157.33999633789062,67.72743225097656,52.23896789550781,102.787841796875,62.01437759399414,38.33924172790521,157.8000030517578,68.2982185982049,52.52879565594153,103.29475617390608,62.69980165427367,38.08394365448898,156.72000122070312,67.47465908381129,51.83496860850939,102.27325116060882,61.903405692528224,38.16691589355469,157.60000610351562,67.69481535504607,51.93157786198729,102.38077738729908,61.99479490318703,15580200,13036200,49764900,48916100,136653800,10869400
2011-07-26,38.39668655395508,157.77000427246094,67.2137222290039,52.37069320678711,102.40382385253906,62.43861770629883,38.53071695693988,157.7899932861328,67.75188539594441,52.546346039411766,102.88769776058504,62.58223058549659,38.19883041047534,156.60000610351562,67.03433243301171,52.098431148703945,102.17340714778,62.1709746168243,38.3711562577571,156.97000122070312,67.58065137823444,52.20382150815909,102.7187262917271,62.210144934999164,14454200,11735500,52205500,40918900,131278200,7682800
2011-07-27,37.46485137939453,157.19000244140625,65.20785522460938,51.018184661865234,100.30702209472656,62.4451904296875,38.1605361015318,158.63999938964844,66.78974088677762,52.07209859468,101.86615779833292,62.5626865250756,37.39464428459215,156.69000244140625,65.11000451051372,50.886444163900876,100.17644368848488,62.07962876058009,38.14777095386746,158.47000122070312,66.77342932390911,52.02818621212522,101.83542933116674,62.23629520143392,29604200,18296600,97533300,83969500,249020100,11224200
2011-07-28,37.3754997253418,157.32000732421875,65.10183715820312,51.106014251708984,100.0152359008789,62.6801643371582,37.758444436387286,157.60000610351562,66.02324744431459,51.75592896589586,101.20571293524706,62.869471832249566,37.337204280356005,156.11000061035156,64.97953156361963,50.842536581206325,99.85394062495124,62.47780338531394,37.40741137881174,157.5399932861328,65.1996878549073,51.04453624026837,100.30709796232647,62.73891734338253,17540500,11369100,67439400,61031900,207939900,7081600
2011-07-29,37.47123718261719,158.2899932861328,65.02027893066406,50.93912887573242,99.33162689208984,63.92043685913086,37.80950754910761,159.25,65.37905849219959,51.474868525818174,100.2686461787754,64.31863443089485,37.15849954918841,157.67999267578125,63.71563446285604,50.44730159772107,98.287081378382,63.17626549099269,37.31167646993219,158.42999267578125,64.18857002651005,50.69321691187637,99.00904821102299,63.24807193707035,28563800,17122800,93519600,82860500,307038400,19582400
2011-08-01,36.99893569946289,157.72000122070312,64.59626770019531,50.70199966430664,98.90918731689453,64.5656509399414,37.91162309341305,158.97000122070312,66.03952918999802,51.659304147397314,100.58353748925526,64.80143581835884,36.69896080594411,156.77999877929688,63.98471506161134,50.08721638474669,97.94912763900925,63.760051772527795,37.89247415391622,157.47000122070312,65.79491186718552,51.5539137809954,100.49136379093291,63.78625064756578,26159000,14825700,93483200,85421100,325790900,14348200
2011-08-02,36.02241897583008,161.52000427246094,62.58220672607422,49.41974639892578,96.38233947753906,66.5042953491211,36.89681327306987,161.6199951171875,64.97133877566343,50.69322550679435,98.69416554065864,66.52394324808193,36.016037619768994,158.97000122070312,62.46805075546181,49.36704953332232,96.38233947753906,64.76865931835835,36.577691906553895,159.3300018310547,64.35163049160045,50.4648757728125,98.1642105587473,64.98479620077248,25546200,24284500,95669600,90853300,346653800,20850600
2011-08-03,36.2330436706543,161.49000549316406,62.99809646606445,49.894020080566406,96.90460205078125,66.63529205322266,36.30963212413947,162.86000061035156,63.07147981863062,49.955498096668606,97.01212828790672,67.73561948919125,35.60756602533548,161.33999633789062,61.057431528821134,48.611756179704805,94.87695606535748,66.386410310618,36.25219017534983,162.36000061035156,62.53331657003434,49.48123624362256,96.51290184114151,66.5239506154987,36176300,27823700,114910400,103612300,370830800,21179700
2011-08-04,33.705604553222656,160.63999938964844,59.19828796386719,47.57538986206055,92.3654556274414,69.00624084472656,35.10973682414607,163.8699951171875,62.14189485330129,49.261652479660036,95.71414543084629,69.1306842213098,33.66092775013163,159.67999267578125,59.19013218765135,47.57538986206055,92.21184250909086,66.98242196903941,35.033148366661905,163.61000061035156,62.027738870417515,49.18260886711163,95.56053231249575,67.05446760843779,39911200,40380300,130904800,132830000,520721800,34076600
2011-08-05,34.299171447753906,161.75,58.16273880004883,47.27679443359375,92.2271957397461,67.01516723632812,34.599143928310305,162.3699951171875,60.21755308247129,48.33070502458795,93.75560946147277,69.09792967669695,33.048213625330526,160.47999572753906,56.801016315771,45.95061835778929,89.75408049711119,66.98896836952137,34.47149487279324,161.63999938964844,59.948468408274415,48.05844624037781,93.5175164811321,67.74872051614834,61793400,24554700,188585600,214111800,655619200,41677700
2011-08-08,31.739816665649414,167.1199951171875,53.099082946777344,44.43119812011719,86.22105407714844,69.13066864013672,33.45030769989764,167.61000061035156,58.22797217070205,46.65319607757013,92.25791070261988,69.28785681933986,31.675993354475793,164.75999450683594,53.06646605731254,44.43119812011719,86.03671837243502,67.42777754390119,33.00992100951184,165.47999572753906,56.27100235006234,45.827632426849156,89.79247778454416,67.57841975512403,53894700,43002400,170159700,204804500,702263900,38259500
2011-08-09,33.8779296875,168.61000061035156,56.63794708251953,46.574180603027344,90.23028564453125,69.34027862548828,33.8779296875,173.14999389648438,56.76841467634341,46.61809633406409,90.35317028294916,71.63262743906233,32.03340591251791,167.47999572753906,51.990144810177526,43.85157279374352,84.69265416085945,67.46055079946497,32.98438877529208,169.92999267578125,54.56682068834502,45.09870182822969,87.61123903498869,68.77701537439904,55660900,55765800,207867000,193707100,717828700,39881400
2011-08-10,31.85469627380371,174.5800018310547,53.86556625366211,44.668365478515625,86.24411010742188,71.4033432006836,32.98438625895563,175.1300048828125,56.72763497311549,46.58297517584717,89.3086199683683,71.4360930188425,31.810019475071964,171.6199951171875,53.71064378147776,44.61566860004114,85.98297074191808,70.04103771169312,32.95247460767623,172.4600067138672,54.91743776971825,45.52027992053305,88.52521359133928,70.49295422137774,43347500,44797200,182376400,205917900,662607400,46221000
2011-08-11,33.380096435546875,170.75,56.556392669677734,46.63566589355469,90.11505889892578,67.80109405517578,33.6226293702378,172.33999633789062,57.4370300269961,47.15384010794087,91.33625221182119,70.61085801385673,31.963199139559375,168.64999389648438,53.873714151442634,45.089927738096144,86.2671373908341,67.59150817698828,32.0142572951926,172.27999877929688,54.23249371650618,45.30949302639028,86.98910427100539,70.30302766219225,35724500,49888300,121880100,143825300,487979700,37790100
2011-08-12,33.7630500793457,169.97000122070312,56.90700149536133,47.04844284057617,90.7218246459961,69.14376831054688,34.02472956859727,170.05999755859375,57.56747622918352,47.33827058696613,91.55899408666268,69.20271700315827,33.316279566434794,167.77000427246094,56.09975390724154,46.44244393944251,90.07666133030027,68.16133340701712,33.731135986870804,169.57000732421875,57.070079679676894,46.92548683312586,90.93687713131446,68.40366914877984,26243500,29220000,86475800,90483300,313731600,15590800
2011-08-15,34.54808807373047,171.8000030517578,58.51335144042969,47.74226379394531,92.64192199707031,68.44294738769531,34.55446943131596,171.91000366210938,58.5704294312608,47.74226379394531,92.73408397711826,69.08480689198595,34.16514088160956,168.9499969482422,57.38809073399573,47.013305627595976,91.39768252876915,68.42329949417272,34.17152467389844,169.32000732421875,57.55117515139493,47.241655341273876,91.54361347683083,68.73112981781613,20913700,17798000,57616800,73554300,258810600,10051700
2011-08-16,34.04386901855469,173.9199981689453,57.4370231628418,47.33826446533203,91.850830078125,69.57609558105469,34.439578849232376,174.07000732421875,58.22796553437073,47.73347919522872,92.69568731362023,69.8446253961595,33.69283598643562,172.5,56.80100944335435,46.70591553701815,90.86772986926452,68.5281602137326,33.94813163038452,172.60000610351562,57.55932870810103,47.27678646955702,91.75866809588149,68.54781312433398,23238300,19658000,79484300,89219200,294095200,15993200
